2048	3583	0	1968	3447	61
2303	3583	0	2210	3453	60
2559	3583	0	2442	3456	62
2815	3583	0	2679	3460	65
3071	3583	0	2915	3463	65
3327	3583	0	3158	3467	63
3583	3583	0	3368	3473	64
3839	3583	0	3598	3477	68
4095	3583	0	3871	3480	68
0	3839	0	25	3679	56
256	3839	0	286	3684	63
512	3839	0	544	3686	65
768	3839	0	788	3689	63
1024	3839	0	1037	3691	63
1280	3839	0	1279	3695	65
1536	3839	0	1523	3697	66
1792	3839	0	1732	3707	66
2048	3839	0	1973	3711	67
2303	3839	0	2213	3716	68
2559	3839	0	2445	3720	68
2815	3839	0	2680	3724	69
3071	3839	0	2915	3727	69
3327	3839	0	3162	3730	68
3583	3839	0	3374	3736	70
3839	3839	0	3602	3741	70
4095	3839	0	3878	3743	73
0	4095	0	27	3972	59
256	4095	0	288	3977	65
512	4095	0	549	3979	66
768	4095	0	791	3982	67
1024	4095	0	1043	3984	66
1280	4095	0	1288	3987	68
1536	4095	0	1526	3990	67
1792	4095	0	1735	3999	68
2048	4095	0	1976	4004	70
2303	4095	0	2219	4009	70
2559	4095	0	2453	4012	69
2815	4095	0	2690	4016	70
3071	4095	0	2921	4019	73
3327	4095	0	3171	4022	73
3583	4095	0	3380	4029	71
3839	4095	0	3605	4034	75
4095	4095	0	3887	4036	73
0	0	256	6	2	214
256	0	256	251	4	228
512	0	256	498	8	228
768	0	256	731	13	228
1024	0	256	969	17	231
1280	0	256	1203	22	233
1536	0	256	1435	27	234
1792	0	256	1656	32	237
2048	0	256	1890	37	240
2303	0	256	2129	42	241
2559	0	256	2353	46	243
2815	0	256	2583	52	246
3071	0	256	2809	56	248
3327	0	256	3047	60	246
3583	0	256	3261	65	248
3839	0	256	3481	71	249
4095	0	256	3756	72	254
0	256	256	0	230	248
256	256	256	245	231	251
512	256	256	495	235	250
768	256	256	730	239	252
1024	256	256	972	243	253
1280	256	256	1207	248	256
1536	256	256	1440	252	255
1792	256	256	1662	257	258
2048	256	256	1898	262	259
2303	256	256	2139	267	260
2559	256	256	2363	271	259
2815	256	256	2595	276	262
3071	256	256	2820	281	264
3327	256	256	3062	284	262
3583	256	256	3276	289	264
3839	256	256	3499	294	266
4095	256	256	3773	296	269
0	512	256	0	469	256
256	512	256	246	471	259
512	512	256	495	474	259
768	512	256	732	478	258
1024	512	256	974	482	262
1280	512	256	1210	487	262
1536	512	256	1445	490	262
1792	512	256	1665	496	264
2048	512	256	1902	501	265
2303	512	256	2144	506	268
2559	512	256	2367	510	267
2815	512	256	2604	515	271
3071	512	256	2827	519	272
3327	512	256	3074	522	273
3583	512	256	3283	528	271
3839	512	256	3508	533	275
4095	512	256	3781	536	276
0	768	256	0	701	264
256	768	256	248	703	266
512	768	256	499	707	265
768	768	256	736	711	264
1024	768	256	978	714	268
1280	768	256	1216	719	271
1536	768	256	1450	723	269
1792	768	256	1671	728	272
2048	768	256	1907	733	273
2303	768	256	2148	738	273
2559	768	256	2375	742	276
2815	768	256	2609	747	278
3071	768	256	2838	751	279
3327	768	256	3078	755	278
3583	768	256	3289	761	279
3839	768	256	3514	766	283
4095	768	256	3786	768	285
0	1024	256	0	942	271
256	1024	256	250	943	272
512	1024	256	502	947	273
768	1024	256	738	951	274
1024	1024	256	982	954	274
1280	1024	256	1218	960	275
1536	1024	256	1453	963	276
1792	1024	256	1671	969	277
2048	1024	256	1909	974	280
2303	1024	256	2152	979	278
2559	1024	256	2377	983	281
2815	1024	256	2612	988	283
3071	1024	256	2840	992	286
3327	1024	256	3081	996	286
3583	1024	256	3294	1002	285
3839	1024	256	3517	1007	292
4095	1024	256	3789	1010	293
0	1280	256	0	1182	278
256	1280	256	253	1183	279
512	1280	256	505	1187	278
768	1280	256	742	1191	279
1024	1280	256	986	1194	281
1280	1280	256	1225	1199	283
1536	1280	256	1459	1203	283
1792	1280	256	1676	1209	284
2048	1280	256	1913	1215	284
2303	1280	256	2157	1219	288
2559	1280	256	2382	1223	286
2815	1280	256	2618	1228	290
3071	1280	256	2849	1231	292
3327	1280	256	3090	1236	291
3583	1280	256	3302	1241	293
3839	1280	256	3526	1247	298
4095	1280	256	3796	1250	296
0	1536	256	1	1419	284
256	1536	256	256	1420	282
512	1536	256	508	1424	283
768	1536	256	745	1428	285
1024	1536	256	989	1431	285
1280	1536	256	1228	1436	289
1536	1536	256	1464	1440	286
1792	1536	256	1679	1447	286
2048	1536	256	1917	1452	289
2303	1536	256	2160	1457	290
2559	1536	256	2386	1461	293
2815	1536	256	2618	1467	293
3071	1536	256	2849	1470	298
3327	1536	256	3092	1474	300
3583	1536	256	3301	1481	299
3839	1536	256	3526	1485	301
4095	1536	256	3800	1488	302
0	1792	256	1	1652	290
256	1792	256	257	1653	289
512	1792	256	510	1656	287
768	1792	256	746	1660	286
1024	1792	256	991	1664	290
1280	1792	256	1228	1669	288
1536	1792	256	1466	1672	290
1792	1792	256	1681	1679	290
2048	1792	256	1919	1684	292
2303	1792	256	2163	1689	296
2559	1792	256	2390	1692	296
2815	1792	256	2623	1697	298
3071	1792	256	2850	1702	301
3327	1792	256	3095	1705	300
3583	1792	256	3304	1712	302
3839	1792	256	3531	1717	302
4095	1792	256	3799	1721	302
0	2048	256	5	1903	294
256	2048	256	262	1904	294
512	2048	256	515	1907	292
768	2048	256	752	1911	294
1024	2048	256	997	1914	294
1280	2048	256	1236	1919	294
1536	2048	256	1474	1922	298
1792	2048	256	1687	1930	297
2048	2048	256	1926	1935	302
2303	2048	256	2169	1939	299
2559	2048	256	2393	1944	303
2815	2048	256	2628	1948	308
3071	2048	256	2861	1952	307
3327	2048	256	3106	1955	307
3583	2048	256	3313	1961	309
3839	2048	256	3538	1966	309
4095	2048	256	3807	1970	314
0	2303	256	7	2168	301
256	2303	256	264	2170	301
512	2303	256	518	2172	299
768	2303	256	756	2176	300
1024	2303	256	1002	2179	301
1280	2303	256	1242	2184	303
1536	2303	256	1478	2187	300
1792	2303	256	1691	2195	303
2048	2303	256	1929	2200	303
2303	2303	256	2170	2205	306
2559	2303	256	2399	2208	309
2815	2303	256	2636	2213	313
3071	2303	256	2864	2217	313
3327	2303	256	3110	2220	312
3583	2303	256	3319	2226	314
3839	2303	256	3550	2230	320
4095	2303	256	3820	2233	322
0	2559	256	9	2410	309
256	2559	256	266	2411	305
512	2559	256	521	2414	306
768	2559	256	760	2417	304
1024	2559	256	1006	2420	306
1280	2559	256	1246	2425	309
1536	2559	256	1482	2429	307
1792	2559	256	1694	2436	308
2048	2559	256	1932	2441	311
2303	2559	256	2173	2446	315
2559	2559	256	2403	2450	315
2815	2559	256	2638	2454	317
3071	2559	256	2870	2458	315
3327	2559	256	3117	2461	318
3583	2559	256	3326	2467	323
3839	2559	256	3554	2471	325
4095	2559	256	3822	2476	326
0	2815	256	13	2662	312
256	2815	256	270	2663	311
512	2815	256	525	2665	311
768	2815	256	765	2669	311
1024	2815	256	1011	2672	311
1280	2815	256	1253	2676	314
1536	2815	256	1493	2679	312
1792	2815	256	1699	2689	318
2048	2815	256	1941	2693	324
2303	2815	256	2181	2698	320
2559	2815	256	2409	2702	320
2815	2815	256	2646	2706	324
3071	2815	256	2876	2710	325
3327	2815	256	3121	2714	325
3583	2815	256	3332	2720	327
3839	2815	256	3557	2725	330
4095	2815	256	3827	2728	330
0	3071	256	15	2906	317
256	3071	256	273	2907	316
512	3071	256	529	2910	315
768	3071	256	769	2913	314
1024	3071	256	1017	2916	318
1280	3071	256	1256	2921	316
1536	3071	256	1496	2923	319
1792	3071	256	1703	2933	323
2048	3071	256	1944	2937	326
2303	3071	256	2183	2943	325
2559	3071	256	2415	2947	328
2815	3071	256	2653	2951	330
3071	3071	256	2885	2954	334
3327	3071	256	3126	2959	332
3583	3071	256	3337	2965	333
3839	3071	256	3560	2970	338
4095	3071	256	3835	2973	342
0	3327	256	18	3150	319
256	3327	256	278	3151	320
512	3327	256	533	3154	318
768	3327	256	774	3157	317
1024	3327	256	1021	3160	319
1280	3327	256	1261	3164	320
1536	3327	256	1502	3167	321
1792	3327	256	1710	3177	324
2048	3327	256	1950	3181	325
2303	3327	256	2192	3187	329
2559	3327	256	2422	3190	328
2815	3327	256	2656	3195	334
3071	3327	256	2891	3197	336
3327	3327	256	3133	3201	334
3583	3327	256	3343	3208	343
3839	3327	256	3565	3213	340
4095	3327	256	3844	3215	345
0	3583	256	21	3423	323
256	3583	256	280	3424	324
512	3583	256	536	3426	322
768	3583	256	777	3430	324
1024	3583	256	1025	3433	326
1280	3583	256	1267	3436	326
1536	3583	256	1503	3440	328
1792	3583	256	1713	3449	329
2048	3583	256	1952	3454	334
2303	3583	256	2193	3459	335
2559	3583	256	2424	3462	334
2815	3583	256	2663	3466	337
3071	3583	256	2894	3469	340
3327	3583	256	3136	3474	340
3583	3583	256	3347	3479	342
3839	3583	256	3577	3484	346
4095	3583	256	3850	3487	351
0	3839	256	23	3687	329
256	3839	256	281	3688	329
512	3839	256	539	3690	333
768	3839	256	779	3693	333
1024	3839	256	1029	3696	333
1280	3839	256	1272	3700	336
1536	3839	256	1509	3703	334
1792	3839	256	1717	3713	335
2048	3839	256	1957	3717	337
2303	3839	256	2197	3722	337
2559	3839	256	2427	3726	342
2815	3839	256	2662	3730	344
3071	3839	256	2900	3732	346
3327	3839	256	3139	3737	346
3583	3839	256	3351	3743	349
3839	3839	256	3574	3748	352
4095	3839	256	3854	3750	356
0	4095	256	25	3980	332
256	4095	256	284	3981	337
512	4095	256	543	3983	331
768	4095	256	783	3986	335
1024	4095	256	1034	3989	335
1280	4095	256	1277	3992	337
1536	4095	256	1513	3996	337
1792	4095	256	1723	4005	338
2048	4095	256	1963	4010	344
2303	4095	256	2206	4015	342
2559	4095	256	2434	4018	344
2815	4095	256	2674	4022	351
3071	4095	256	2907	4025	352
3327	4095	256	3150	4029	350
3583	4095	256	3359	4036	354
3839	4095	256	3586	4040	360
4095	4095	256	3862	4043	365
0	0	512	14	5	430
256	0	512	264	7	434
512	0	512	512	11	436
768	0	512	746	15	432
1024	0	512	985	20	435
1280	0	512	1218	25	439
1536	0	512	1448	30	444
1792	0	512	1668	35	444
2048	0	512	1901	40	449
2303	0	512	2139	45	451
2559	0	512	2361	50	456
2815	0	512	2594	55	459
3071	0	512	2818	59	463
3327	0	512	3059	62	466
3583	0	512	3268	68	470
3839	0	512	3490	73	474
4095	0	512	3760	76	478
0	256	512	1	233	471
256	256	512	257	235	461
512	256	512	508	238	459
768	256	512	743	242	462
1024	256	512	984	246	466
1280	256	512	1220	251	465
1536	256	512	1453	255	467
1792	256	512	1670	261	473
2048	256	512	1906	265	478
2303	256	512	2146	270	477
2559	256	512	2371	275	477
2815	256	512	2602	280	483
3071	256	512	2829	283	489
3327	256	512	3069	287	490
3583	256	512	3280	293	492
3839	256	512	3503	297	499
4095	256	512	3773	301	498
0	512	512	3	473	473
256	512	512	258	474	469
512	512	512	507	477	474
768	512	512	743	482	472
1024	512	512	987	485	471
1280	512	512	1222	490	473
1536	512	512	1455	494	477
1792	512	512	1672	500	482
2048	512	512	1910	505	483
2303	512	512	2152	509	485
2559	512	512	2375	514	490
2815	512	512	2609	518	495
3071	512	512	2836	522	499
3327	512	512	3077	526	497
3583	512	512	3289	531	503
3839	512	512	3508	537	507
4095	512	512	3782	540	507
0	768	512	4	705	482
256	768	512	259	707	480
512	768	512	510	710	481
768	768	512	747	714	474
1024	768	512	989	718	480
1280	768	512	1225	723	482
1536	768	512	1460	726	485
1792	768	512	1677	733	483
2048	768	512	1914	738	489
2303	768	512	2153	743	489
2559	768	512	2378	747	497
2815	768	512	2612	752	500
3071	768	512	2840	755	506
3327	768	512	3081	759	506
3583	768	512	3291	765	510
3839	768	512	3517	769	512
4095	768	512	3788	772	516
0	1024	512	5	946	491
256	1024	512	261	947	487
512	1024	512	514	950	485
768	1024	512	749	954	489
1024	1024	512	991	958	492
1280	1024	512	1228	963	495
1536	1024	512	1465	967	489
1792	1024	512	1680	974	491
2048	1024	512	1915	979	498
2303	1024	512	2157	983	500
2559	1024	512	2383	987	503
2815	1024	512	2615	993	508
3071	1024	512	2842	996	513
3327	1024	512	3084	1000	516
3583	1024	512	3298	1006	515
3839	1024	512	3522	1010	521
4095	1024	512	3790	1014	525
0	1280	512	6	1186	500
256	1280	512	264	1187	493
512	1280	512	516	1190	494
768	1280	512	753	1194	499
1024	1280	512	995	1198	497
1280	1280	512	1234	1203	497
1536	1280	512	1469	1207	497
1792	1280	512	1686	1213	503
2048	1280	512	1921	1219	506
2303	1280	512	2163	1223	509
2559	1280	512	2387	1228	512
2815	1280	512	2622	1232	518
3071	1280	512	2849	1236	522
3327	1280	512	3094	1240	519
3583	1280	512	3303	1246	525
3839	1280	512	3525	1252	525
4095	1280	512	3796	1255	533
0	1536	512	8	1423	506
256	1536	512	266	1424	498
512	1536	512	519	1427	502
768	1536	512	755	1432	505
1024	1536	512	999	1435	501
1280	1536	512	1240	1439	503
1536	1536	512	1475	1443	504
1792	1536	512	1688	1451	512
2048	1536	512	1924	1456	511
2303	1536	512	2166	1461	515
2559	1536	512	2391	1466	519
2815	1536	512	2624	1471	524
3071	1536	512	2855	1474	525
3327	1536	512	3098	1477	527
3583	1536	512	3306	1484	532
3839	1536	512	3533	1488	537
4095	1536	512	3804	1491	539
0	1792	512	8	1656	513
256	1792	512	267	1657	506
512	1792	512	520	1660	509
768	1792	512	757	1664	505
1024	1792	512	1002	1668	506
1280	1792	512	1240	1672	509
1536	1792	512	1475	1676	512
1792	1792	512	1688	1683	512
2048	1792	512	1924	1688	515
2303	1792	512	2164	1693	521
2559	1792	512	2393	1697	526
2815	1792	512	2627	1702	527
3071	1792	512	2856	1705	532
3327	1792	512	3099	1710	533
3583	1792	512	3308	1716	536
3839	1792	512	3536	1720	541
4095	1792	512	3803	1724	541
0	2048	512	10	1907	526
256	2048	512	271	1908	514
512	2048	512	525	1911	514
768	2048	512	762	1915	514
1024	2048	512	1006	1918	516
1280	2048	512	1245	1922	515
1536	2048	512	1481	1926	517
1792	2048	512	1692	1934	522
2048	2048	512	1930	1939	525
2303	2048	512	2170	1944	527
2559	2048	512	2399	1948	532
2815	2048	512	2632	1953	536
3071	2048	512	2865	1955	540
3327	2048	512	3108	1959	543
3583	2048	512	3314	1966	543
3839	2048	512	3542	1970	546
4095	2048	512	3811	1973	550
0	2303	512	14	2173	525
256	2303	512	274	2174	519
512	2303	512	527	2176	520
768	2303	512	766	2180	523
1024	2303	512	1011	2183	521
1280	2303	512	1251	2187	522
1536	2303	512	1489	2190	525
1792	2303	512	1694	2199	528
2048	2303	512	1934	2204	533
2303	2303	512	2175	2209	533
2559	2303	512	2402	2213	537
2815	2303	512	2634	2218	540
3071	2303	512	2869	2220	546
3327	2303	512	3112	2224	544
3583	2303	512	3322	2230	552
3839	2303	512	3545	2235	553
4095	2303	512	3821	2238	558
0	2559	512	16	2414	532
256	2559	512	275	2415	528
512	2559	512	530	2418	530
768	2559	512	770	2421	532
1024	2559	512	1015	2424	525
1280	2559	512	1254	2428	531
1536	2559	512	1493	2431	533
1792	2559	512	1701	2440	532
2048	2559	512	1940	2445	539
2303	2559	512	2177	2450	541
2559	2559	512	2407	2454	546
2815	2559	512	2643	2459	547
3071	2559	512	2875	2462	553
3327	2559	512	3118	2465	555
3583	2559	512	3326	2472	559
3839	2559	512	3549	2477	559
4095	2559	512	3820	2480	561
0	2815	512	18	2667	542
256	2815	512	277	2667	537
512	2815	512	533	2670	533
768	2815	512	773	2673	535
1024	2815	512	1018	2676	534
1280	2815	512	1258	2680	541
1536	2815	512	1500	2683	538
1792	2815	512	1705	2693	546
2048	2815	512	1943	2697	547
2303	2815	512	2182	2703	553
2559	2815	512	2413	2706	551
2815	2815	512	2649	2711	558
3071	2815	512	2879	2714	561
3327	2815	512	3124	2718	563
3583	2815	512	3333	2724	566
3839	2815	512	3554	2730	571
4095	2815	512	3831	2732	574
0	3071	512	20	2911	551
256	3071	512	281	2912	544
512	3071	512	536	2914	540
768	3071	512	776	2917	544
1024	3071	512	1022	2920	545
1280	3071	512	1265	2924	543
1536	3071	512	1503	2928	545
1792	3071	512	1710	2937	556
2048	3071	512	1946	2942	558
2303	3071	512	2190	2947	556
2559	3071	512	2420	2951	560
2815	3071	512	2654	2956	564
3071	3071	512	2886	2958	570
3327	3071	512	3130	2962	569
3583	3071	512	3337	2969	575
3839	3071	512	3563	2974	578
4095	3071	512	3838	2977	584
0	3327	512	22	3156	557
256	3327	512	284	3156	549
512	3327	512	540	3158	545
768	3327	512	780	3161	549
1024	3327	512	1030	3164	548
1280	3327	512	1270	3168	546
1536	3327	512	1506	3172	549
1792	3327	512	1713	3181	554
2048	3327	512	1950	3186	554
2303	3327	512	2191	3191	556
2559	3327	512	2421	3195	562
2815	3327	512	2659	3199	569
3071	3327	512	2890	3202	569
3327	3327	512	3130	3206	571
3583	3327	512	3342	3212	578
3839	3327	512	3568	3217	581
4095	3327	512	3842	3219	584
0	3583	512	25	3429	562
256	3583	512	285	3429	556
512	3583	512	542	3431	557
768	3583	512	784	3434	553
1024	3583	512	1032	3437	556
1280	3583	512	1272	3441	556
1536	3583	512	1508	3444	556
1792	3583	512	1717	3453	560
2048	3583	512	1953	3458	566
2303	3583	512	2195	3463	570
2559	3583	512	2425	3467	569
2815	3583	512	2663	3471	575
3071	3583	512	2896	3473	579
3327	3583	512	3137	3478	583
3583	3583	512	3353	3483	588
3839	3583	512	3575	3489	586
4095	3583	512	3848	3491	588
0	3839	512	25	3692	571
256	3839	512	288	3692	559
512	3839	512	546	3695	561
768	3839	512	785	3698	562
1024	3839	512	1035	3700	566
1280	3839	512	1279	3703	564
1536	3839	512	1513	3708	565
1792	3839	512	1721	3717	568
2048	3839	512	1958	3722	574
2303	3839	512	2199	3726	575
2559	3839	512	2429	3730	580
2815	3839	512	2667	3734	585
3071	3839	512	2899	3737	587
3327	3839	512	3142	3741	586
3583	3839	512	3352	3747	589
3839	3839	512	3581	3751	596
4095	3839	512	3853	3755	602
0	4095	512	27	3986	577
256	4095	512	290	3986	568
512	4095	512	547	3988	568
768	4095	512	788	3991	568
1024	4095	512	1040	3993	566
1280	4095	512	1283	3996	569
1536	4095	512	1516	4000	572
1792	4095	512	1724	4010	573
2048	4095	512	1962	4015	574
2303	4095	512	2206	4019	579
2559	4095	512	2435	4023	585
2815	4095	512	2670	4028	592
3071	4095	512	2910	4029	593
3327	4095	512	3151	4034	594
3583	4095	512	3364	4039	599
3839	4095	512	3587	4044	603
4095	4095	512	3859	4047	605
0	0	768	22	9	644
256	0	768	273	10	650
512	0	768	522	14	650
768	0	768	757	19	647
1024	0	768	997	23	648
1280	0	768	1230	28	652
1536	0	768	1461	32	655
1792	0	768	1677	38	660
2048	0	768	1912	43	661
2303	0	768	2150	48	666
2559	0	768	2371	53	671
2815	0	768	2602	58	683
3071	0	768	2827	62	684
3327	0	768	3065	66	690
3583	0	768	3276	71	695
3839	0	768	3497	76	697
4095	0	768	3767	79	705
0	256	768	3	238	696
256	256	768	262	238	685
512	256	768	516	242	680
768	256	768	751	246	683
1024	256	768	993	249	683
1280	256	768	1229	254	686
1536	256	768	1463	258	684
1792	256	768	1679	264	690
2048	256	768	1914	270	691
2303	256	768	2153	274	697
2559	256	768	2377	278	704
2815	256	768	2607	283	711
3071	256	768	2834	287	719
3327	256	768	3076	290	720
3583	256	768	3285	296	720
3839	256	768	3509	300	729
4095	256	768	3776	304	731
0	512	768	4	477	705
256	512	768	265	478	690
512	512	768	516	481	690
768	512	768	752	485	692
1024	512	768	995	489	691
1280	512	768	1232	494	692
1536	512	768	1467	497	694
1792	512	768	1681	504	700
2048	512	768	1916	509	706
2303	512	768	2157	513	709
2559	512	768	2379	518	716
2815	512	768	2612	522	725
3071	512	768	2840	526	724
3327	512	768	3083	530	729
3583	512	768	3294	535	735
3839	512	768	3514	540	740
4095	512	768	3787	542	744
0	768	768	5	710	714
256	768	768	265	711	702
512	768	768	518	714	704
768	768	768	754	718	702
1024	768	768	997	721	704
1280	768	768	1235	726	702
1536	768	768	1469	730	703
1792	768	768	1683	737	709
2048	768	768	1918	742	716
2303	768	768	2159	747	720
2559	768	768	2382	751	724
2815	768	768	2618	755	728
3071	768	768	2844	759	733
3327	768	768	3088	762	737
3583	768	768	3297	768	744
3839	768	768	3520	773	745
4095	768	768	3790	776	752
0	1024	768	8	950	719
256	1024	768	267	951	710
512	1024	768	521	954	709
768	1024	768	758	958	703
1024	1024	768	1000	962	707
1280	1024	768	1239	966	712
